Time (ms),Reading
66,7.1
399,2.8
3432,2.3
3732,2.2
7331,1.8
7364,1.9
8131,2.1
8197,2.0
8597,2.8
8697,2.4
14696,26.1
14896,2.6
14962,2.5
15262,2.6
15795,2.3
16462,2.2
16595,2.7
16628,2.2
16662,2.1
17362,2.4
17562,2.0
17861,2.4
20094,2.1
20427,2.0
20761,2.1
21094,460.6
21194,9.6
21560,0.4
21827,0.5
